ID,strain,plate,time,well,wavelength,od,fold,rate
PM2A_F1,4D,PM2A,20,F1,600,0.342,0.9715909090909092,0.0
PM2A_F2,4D,PM2A,20,F2,600,0.556,1.0859375,0.002683388910777158
PM2A_F3,4D,PM2A,20,F3,600,0.481,0.9897119341563786,0.0010373458867029045
PM2A_F4,4D,PM2A,20,F4,600,0.899,1.1660181582360571,0.0035892389006777986
PM2A_F5,4D,PM2A,20,F5,600,0.331,1.067741935483871,0.004491138743824724
PM2A_F6,4D,PM2A,20,F6,600,0.445,1.0022522522522523,0.0011210781118321466
PM2A_F7,4D,PM2A,20,F7,600,0.158,0.9518072289156626,-0.0031847564443574284
PM2A_F8,4D,PM2A,20,F8,600,0.296,0.961038961038961,-0.004259046788141963
PM2A_F9,4D,PM2A,20,F9,600,0.509,1.0324543610547667,0.005345198756237564
PM2A_F10,4D,PM2A,20,F10,600,0.314,0.9936708860759493,0.002377196992256839
PM2A_F11,4D,PM2A,20,F11,600,0.534,1.068,0.002329932987200557
PM2A_F12,4D,PM2A,20,F12,600,0.623,1.064957264957265,0.0016000054613668762
PM2A_G1,4D,PM2A,20,G1,600,0.466,0.9936034115138593,0.0016042835801583222
PM2A_G2,4D,PM2A,20,G2,600,0.277,0.9719298245614036,0.0017985689085068077
PM2A_G3,4D,PM2A,20,G3,600,0.311,0.9718749999999999,0.0031949316615997553
PM2A_G4,4D,PM2A,20,G4,600,0.445,0.9955257270693513,0.003901974416497742
PM2A_G5,4D,PM2A,20,G5,600,0.353,0.9915730337078652,0.0007072140501194058
PM2A_G6,4D,PM2A,20,G6,600,0.348,0.9914529914529915,-0.0014409261791875324
PM2A_G7,4D,PM2A,20,G7,600,0.438,0.9977220956719818,0.0005701256746813258
PM2A_G8,4D,PM2A,20,G8,600,0.352,0.9805013927576601,0.0
PM2A_G9,4D,PM2A,20,G9,600,0.518,1.2102803738317758,0.008539729702829716
PM2A_G10,4D,PM2A,20,G10,600,0.25,0.7462686567164178,0.011720896474712614
PM2A_G11,4D,PM2A,20,G11,600,0.336,1.0980392156862746,0.006608314267038858
PM2A_G12,4D,PM2A,20,G12,600,0.468,0.9454545454545455,-0.004310451608626526
PM2A_H1,4D,PM2A,20,H1,600,0.207,0.9452054794520548,0.0047848350526743764
PM2A_H2,4D,PM2A,20,H2,600,0.178,1.0289017341040463,-0.004249394092142784
PM2A_H3,4D,PM2A,20,H3,600,0.512,1.003921568627451,0.0029126543049938186
PM2A_H4,4D,PM2A,20,H4,600,0.243,0.9838056680161943,-0.008368982299097393
PM2A_H5,4D,PM2A,20,H5,600,0.331,0.993993993993994,-0.0015151561529227395
PM2A_H6,4D,PM2A,20,H6,600,0.317,0.9519519519519519,0.0015723322268909796
PM2A_H7,4D,PM2A,20,H7,600,0.4,1.0,-0.0012531354558860716
PM2A_H8,4D,PM2A,20,H8,600,0.334,1.1208053691275168,-0.028511876617824013
PM2A_H9,4D,PM2A,20,H9,600,0.274,0.9225589225589227,0.0
PM2A_H10,4D,PM2A,20,H10,600,0.406,0.9926650366748168,0.0006150064602155444
PM2A_H11,4D,PM2A,20,H11,600,0.436,0.9977116704805492,0.0011441667568529734
PM2A_H12,4D,PM2A,20,H12,600,0.361,1.0027777777777778,0.0006915633732225275
PM2A_A1,4D,PM2A,20,A1,750,0.388,0.9897959183673469,-0.0006451616483729064
PM2A_A2,4D,PM2A,20,A2,750,0.381,0.9225181598062955,0.00325949858453245
PM2A_A3,4D,PM2A,20,A3,750,0.248,0.9763779527559054,0.0
PM2A_A4,4D,PM2A,20,A4,750,0.324,0.9788519637462235,0.002304163776231012
PM2A_A5,4D,PM2A,20,A5,750,0.302,1.0033222591362125,-0.15725566309760164
PM2A_A6,4D,PM2A,20,A6,750,0.492,1.0982142857142856,-0.010374932726688183
PM2A_A7,4D,PM2A,20,A7,750,0.32,0.9907120743034056,0.0015576374376590407
PM2A_A8,4D,PM2A,20,A8,750,0.238,0.9714285714285714,-0.0010526331340858736
PM2A_A9,4D,PM2A,20,A9,750,0.69,0.9583333333333333,0.005021689641684323
PM2A_A10,4D,PM2A,20,A10,750,0.309,0.987220447284345,0.000807755145361635
PM2A_A11,4D,PM2A,20,A11,750,0.24,0.9677419354838709,0.0
PM2A_A12,4D,PM2A,20,A12,750,0.174,0.9613259668508287,0.00427360833982501
PM2A_B1,4D,PM2A,20,B1,750,0.384,1.0078740157480315,0.0012987042192759825
PM2A_B2,4D,PM2A,20,B2,750,0.307,0.9935275080906149,0.0
PM2A_B3,4D,PM2A,20,B3,750,0.361,1.0,0.0006915633732225275
