ID,strain,plate,time,well,wavelength,od,fold,rate
PM1_E12,3-2,PM1,192,E12,600,0.384,0.9504950495049505,0.0011768005130581224
PM1_F1,3-2,PM1,192,F1,600,0.363,1.0614035087719298,-0.0006944605202171567
PM1_F2,3-2,PM1,192,F2,600,0.553,1.4591029023746702,0.0007467344423898055
PM1_F3,3-2,PM1,192,F3,600,0.706,1.3762183235867445,0.000352611413280572
PM1_F4,3-2,PM1,192,F4,600,0.159,0.48328267477203646,-0.000527433202996811
PM1_F5,3-2,PM1,192,F5,600,1.366,4.896057347670251,0.009089711730883191
PM1_F6,3-2,PM1,192,F6,600,0.186,0.911764705882353,0.0004456370465311646
PM1_F7,3-2,PM1,192,F7,600,1.287,1.7228915662650601,-6.48004277836031e-05
PM1_F8,3-2,PM1,192,F8,600,0.258,1.2169811320754718,0.0004817009333781669
PM1_F9,3-2,PM1,192,F9,600,0.56,1.258426966292135,0.0012460617824543558
PM1_F10,3-2,PM1,192,F10,600,0.522,0.5460251046025105,0.001643405502137368
PM1_F11,3-2,PM1,192,F11,600,0.284,0.4956369982547993,-0.00400061055164952
PM1_F12,3-2,PM1,192,F12,600,0.547,1.0874751491053678,0.0
PM1_G1,3-2,PM1,192,G1,600,0.169,0.5577557755775578,0.0007331567454324767
PM1_G2,3-2,PM1,192,G2,600,0.215,0.9772727272727273,0.000577376444226095
PM1_G3,3-2,PM1,192,G3,600,0.286,1.0399999999999998,0.00029036122150389313
PM1_G4,3-2,PM1,192,G4,600,0.17,0.5362776025236593,0.0002443799771832524
PM1_G5,3-2,PM1,192,G5,600,0.377,1.1424242424242423,0.00022045906810065334
PM1_G6,3-2,PM1,192,G6,600,0.414,1.4785714285714284,0.0006986191607111294
PM1_G7,3-2,PM1,192,G7,600,1.255,1.139872842870118,-0.00013301421245721232
PM1_G8,3-2,PM1,192,G8,600,0.575,1.0931558935361216,0.0
PM1_G9,3-2,PM1,192,G9,600,0.447,1.1064356435643563,0.0013752623528404198
PM1_G10,3-2,PM1,192,G10,600,0.152,0.9212121212121211,0.0013485535209179882
PM1_G11,3-2,PM1,192,G11,600,1.159,3.762987012987013,0.002068858538753776
PM1_G12,3-2,PM1,192,G12,600,2.117,3.800718132854578,5.9004022133042374e-05
PM1_H1,3-2,PM1,192,H1,600,0.951,1.592964824120603,0.003122242876129925
PM1_H2,3-2,PM1,192,H2,600,0.395,1.0154241645244215,0.000524115925285841
PM1_H3,3-2,PM1,192,H3,600,0.399,1.0283505154639176,0.0002083337673627433
PM1_H4,3-2,PM1,192,H4,600,0.34,1.168384879725086,0.00048733499013295904
PM1_H5,3-2,PM1,192,H5,600,0.529,1.109014675052411,0.00031387467948105124
PM1_H6,3-2,PM1,192,H6,600,0.332,1.0440251572327044,-0.00012569139747606997
PM1_H7,3-2,PM1,192,H7,600,0.573,1.1741803278688523,0.0006493637923624304
PM1_H8,3-2,PM1,192,H8,600,0.313,1.0364238410596027,0.0
PM1_H9,3-2,PM1,192,H9,600,0.562,1.16597510373444,0.000295509512895484
PM1_H10,3-2,PM1,192,H10,600,0.634,1.1719038817005545,0.0
PM1_H11,3-2,PM1,192,H11,600,0.163,0.7836538461538463,0.0002548427923931689
PM1_H12,3-2,PM1,192,H12,600,0.234,1.0308370044052864,0.000530792740726238
PM1_A1,3-2,PM1,192,A1,750,0.21,0.5660377358490566,0.002874702978622976
PM1_A2,3-2,PM1,192,A2,750,0.488,1.297872340425532,0.0007614425101450643
PM1_A3,3-2,PM1,192,A3,750,0.294,0.9423076923076923,0.00042301547766741284
PM1_A4,3-2,PM1,192,A4,750,0.665,1.842105263157895,0.0014167415532287241
PM1_A5,3-2,PM1,192,A5,750,0.401,1.6234817813765183,0.00010377755468549294
PM1_A6,3-2,PM1,192,A6,750,0.167,0.48830409356725146,0.003123459936393963
PM1_A7,3-2,PM1,192,A7,750,0.311,1.0724137931034483,0.0002670949317049591
PM1_A8,3-2,PM1,192,A8,750,0.277,1.1169354838709677,0.0010398638322444774
PM1_A9,3-2,PM1,192,A9,750,0.33,1.1913357400722022,0.0011211438716635168
PM1_A10,3-2,PM1,192,A10,750,0.178,0.2688821752265861,-0.001428711394943008
PM1_A11,3-2,PM1,192,A11,750,0.187,0.520891364902507,-0.002289953511698233
PM1_A12,3-2,PM1,192,A12,750,0.897,1.3993759750390016,0.0010549086660120834
PM1_B1,3-2,PM1,192,B1,750,0.307,1.0267558528428093,0.00013550147443238815
PM1_B2,3-2,PM1,192,B2,750,0.559,1.35024154589372,0.000665497731918832
PM1_B3,3-2,PM1,192,B3,750,0.388,1.5215686274509803,0.005050565448048862
PM1_B4,3-2,PM1,192,B4,750,0.473,1.4643962848297212,0.0004381393333134636
PM1_B5,3-2,PM1,192,B5,750,0.406,1.1032608695652175,0.00030674985171121
PM1_B6,3-2,PM1,192,B6,750,0.667,1.697201017811705,0.0002491287940024171
PM1_B7,3-2,PM1,192,B7,750,0.349,1.0738461538461537,0.00035663555815291294
PM1_B8,3-2,PM1,192,B8,750,0.152,0.3887468030690537,0.0005446700653063626
PM1_B9,3-2,PM1,192,B9,750,0.871,3.5120967741935485,0.004010379084622311
PM1_B10,3-2,PM1,192,B10,750,0.424,1.0521091811414391,0.0007788388755063561
PM1_B11,3-2,PM1,192,B11,750,0.216,0.7422680412371134,0.000384027296038502
PM1_B12,3-2,PM1,192,B12,750,0.572,2.278884462151394,-0.0009578965926957751
PM1_C1,3-2,PM1,192,C1,750,0.206,0.749090909090909,-0.0025007504052605386
PM1_C2,3-2,PM1,192,C2,750,0.147,0.9074074074074073,0.0
PM1_C3,3-2,PM1,192,C3,750,1.554,3.6824644549763037,0.000664978472002053
PM1_C4,3-2,PM1,192,C4,750,0.21,0.9905660377358491,0.00019794178160824162
PM1_C5,3-2,PM1,192,C5,750,0.501,1.2748091603053435,-8.325011094471287e-05
PM1_C6,3-2,PM1,192,C6,750,0.366,0.945736434108527,-0.003439600127041849
PM1_C7,3-2,PM1,192,C7,750,0.716,1.3638095238095238,0.000977730621916911
PM1_C8,3-2,PM1,192,C8,750,1.435,1.8164556962025316,0.0
PM1_C9,3-2,PM1,192,C9,750,0.334,0.7455357142857143,0.0025406998541131405
PM1_C10,3-2,PM1,192,C10,750,0.217,0.3312977099236641,0.00349726881188127
PM1_C11,3-2,PM1,192,C11,750,0.183,0.46803069053708435,-0.00045788006564980024
PM1_C12,3-2,PM1,192,C12,750,0.373,1.0687679083094557,-0.00011185689044454113
PM1_D1,3-2,PM1,192,D1,750,0.368,1.1428571428571428,0.00033829685160434133
PM1_D2,3-2,PM1,192,D2,750,0.313,1.019543973941368,-0.01356950796949447
PM1_D3,3-2,PM1,192,D3,750,0.299,1.196,0.00013912088606310959
PM1_D4,3-2,PM1,192,D4,750,0.391,1.0771349862258954,0.0
PM1_D5,3-2,PM1,192,D5,750,0.781,2.1634349030470914,-0.0005910264579981839
PM1_D6,3-2,PM1,192,D6,750,0.215,1.1139896373056994,-0.0034321248930469814
PM1_D7,3-2,PM1,192,D7,750,0.315,1.141304347826087,0.0007861868460159473
PM1_D8,3-2,PM1,192,D8,750,0.439,1.2651296829971181,0.0006591474560372004
PM1_D9,3-2,PM1,192,D9,750,0.178,0.323049001814882,-0.0016716664078927155
PM1_D10,3-2,PM1,192,D10,750,0.88,1.301775147928994,0.0008436733679144789
PM1_D11,3-2,PM1,192,D11,750,0.607,1.4804878048780488,0.0015496261802533386
PM1_D12,3-2,PM1,192,D12,750,0.475,1.0844748858447488,-0.00017580898094617545
PM1_E1,3-2,PM1,192,E1,750,0.293,1.0973782771535578,0.0005649804077346789
PM1_E2,3-2,PM1,192,E2,750,0.596,1.7897897897897896,0.000899066693522807
PM1_E3,3-2,PM1,192,E3,750,0.342,1.0961538461538463,-0.00024437997718325556
PM1_E4,3-2,PM1,192,E4,750,0.214,1.0541871921182264,0.0
PM1_E5,3-2,PM1,192,E5,750,0.848,1.8042553191489363,-0.00029585923123234646
PM1_E6,3-2,PM1,192,E6,750,0.296,0.9966329966329966,0.0002805846742226716
PM1_E7,3-2,PM1,192,E7,750,0.156,0.4083769633507853,0.000530792740726238
PM1_E8,3-2,PM1,192,E8,750,0.404,1.2317073170731707,0.0008170196411823382
PM1_E9,3-2,PM1,192,E9,750,0.195,0.4710144927536232,-0.003567239696791327
PM1_E10,3-2,PM1,192,E10,750,0.621,1.4963855421686747,0.0009289132066338741
PM1_E11,3-2,PM1,192,E11,750,0.345,1.0058309037900872,0.00048031271546114225
PM1_E12,3-2,PM1,192,E12,750,0.327,0.9732142857142857,0.0011312912110812874
PM1_F1,3-2,PM1,192,F1,750,0.303,1.0484429065743945,-0.0005537180049451152
PM1_F2,3-2,PM1,192,F2,750,0.479,1.4875776397515528,0.0008609121693315351
PM1_F3,3-2,PM1,192,F3,750,0.565,1.3950617283950615,0.00044014493789871855
PM1_F4,3-2,PM1,192,F4,750,0.151,0.5471014492753623,-0.0002768559466111922
PM1_F5,3-2,PM1,192,F5,750,0.847,3.48559670781893,0.007292263570898103
PM1_F6,3-2,PM1,192,F6,750,0.169,0.9037433155080214,0.00024582175529951343
PM1_F7,3-2,PM1,192,F7,750,0.857,1.4379194630872483,0.00014560294374056488
PM1_F8,3-2,PM1,192,F8,750,0.247,1.2048780487804878,0.00033602332653043726
PM1_F9,3-2,PM1,192,F9,750,0.47,1.260053619302949,0.00165124144878199
PM1_F10,3-2,PM1,192,F10,750,0.438,0.5245508982035928,0.0014949286527042437
PM1_F11,3-2,PM1,192,F11,750,0.259,0.5730088495575221,-0.004051772814807451
PM1_F12,3-2,PM1,192,F12,750,0.441,1.0808823529411766,0.0
PM1_G1,3-2,PM1,192,G1,750,0.159,0.6186770428015564,0.00103524994110545
PM1_G2,3-2,PM1,192,G2,750,0.192,0.9696969696969697,0.0006460077723318856
PM1_G3,3-2,PM1,192,G3,750,0.24,1.0212765957446808,0.0005176049999398796
PM1_G4,3-2,PM1,192,G4,750,0.159,0.5867158671586715,0.0
PM1_G5,3-2,PM1,192,G5,750,0.334,1.2014388489208632,0.00037258072398588384
PM1_G6,3-2,PM1,192,G6,750,0.347,1.4398340248962656,0.0007143032077682357
PM1_G7,3-2,PM1,192,G7,750,1.006,1.132882882882883,-0.0001244401124062116
PM1_G8,3-2,PM1,192,G8,750,0.451,1.0841346153846154,9.228501373136755e-05
PM1_G9,3-2,PM1,192,G9,750,0.36,1.0588235294117645,0.0014780995080691643
PM1_G10,3-2,PM1,192,G10,750,0.148,0.9367088607594937,0.0011111769617567198
PM1_G11,3-2,PM1,192,G11,750,1.054,4.007604562737643,0.002493457467109061
PM1_G12,3-2,PM1,192,G12,750,1.735,3.8555555555555556,9.595091555514603e-05
PM1_H1,3-2,PM1,192,H1,750,0.792,1.5408560311284047,0.0034805463588877075
PM1_H2,3-2,PM1,192,H2,750,0.333,1.0246153846153847,0.0008667969845734719
PM1_H3,3-2,PM1,192,H3,750,0.333,1.027777777777778,0.0002495017435259456
PM1_H4,3-2,PM1,192,H4,750,0.29,1.174089068825911,0.0005707851815900803
PM1_H5,3-2,PM1,192,H5,750,0.43,1.1053984575835476,0.0003858052255331969
PM1_H6,3-2,PM1,192,H6,750,0.277,1.0492424242424243,0.0
PM1_H7,3-2,PM1,192,H7,750,0.451,1.1683937823834196,0.0007326196065777867
PM1_H8,3-2,PM1,192,H8,750,0.27,1.0266159695817492,0.0
PM1_H9,3-2,PM1,192,H9,750,0.457,1.1628498727735368,0.0003631105042684962
PM1_H10,3-2,PM1,192,H10,750,0.515,1.1757990867579908,-8.09848003571256e-05
PM1_H11,3-2,PM1,192,H11,750,0.153,0.8138297872340425,0.000541133146950463
PM1_H12,3-2,PM1,192,H12,750,0.203,1.015,0.0006112579061580676
PM1_A1,3-2,PM1,20,A1,450,0.531,0.9250871080139375,0.002343034957215813
PM1_A2,3-2,PM1,20,A2,450,0.693,1.0116788321167882,0.001797275893117314
PM1_A3,3-2,PM1,20,A3,450,0.414,0.8466257668711656,-0.0012106561189470038
PM1_A4,3-2,PM1,20,A4,450,0.62,1.0954063604240283,0.005187736026259744
PM1_A5,3-2,PM1,20,A5,450,0.331,0.9068493150684932,0.004491138743824724
PM1_A6,3-2,PM1,20,A6,450,0.605,1.068904593639576,0.003691617529075249
PM1_A7,3-2,PM1,20,A7,450,0.473,1.0260303687635575,0.0
PM1_A8,3-2,PM1,20,A8,450,0.424,1.0599999999999998,0.0023474350874597844
PM1_A9,3-2,PM1,20,A9,450,0.499,1.19377990430622,-0.0030242304272071426
PM1_A10,3-2,PM1,20,A10,450,1.184,1.0450132391879965,0.00042194102842995913
PM1_A11,3-2,PM1,20,A11,450,0.665,1.132879045996593,0.002989572247218394
PM1_A12,3-2,PM1,20,A12,450,1.131,1.0376146788990825,0.00132275440860392
PM1_B1,3-2,PM1,20,B1,450,0.48,1.0084033613445378,0.0005202915509561677
PM1_B2,3-2,PM1,20,B2,450,0.698,1.0433482810164423,0.0007153080702580487
PM1_B3,3-2,PM1,20,B3,450,0.377,0.9973544973544973,0.003293855289641082
PM1_B4,3-2,PM1,20,B4,450,0.585,1.116412213740458,0.005912437720898193
PM1_B5,3-2,PM1,20,B5,450,0.597,1.0400696864111498,0.0012531354558860484
PM1_B6,3-2,PM1,20,B6,450,0.744,1.1121076233183855,0.005648080757148515
PM1_B7,3-2,PM1,20,B7,450,0.525,1.0294117647058825,-0.0009541996316752134
PM1_B8,3-2,PM1,20,B8,450,0.749,0.9842312746386334,0.0023255981655784077
PM1_B9,3-2,PM1,20,B9,450,0.424,1.0956072351421189,0.007549934965908102
PM1_B10,3-2,PM1,20,B10,450,0.677,0.9970544918998527,0.00036900375703016985
PM1_B11,3-2,PM1,20,B11,450,0.497,1.0734341252699784,0.0030000360007776394
PM1_B12,3-2,PM1,20,B12,450,0.398,1.028423772609819,0.003121139165561319
PM1_C1,3-2,PM1,20,C1,450,0.453,1.0389908256880733,0.0011013233669791044
PM1_C2,3-2,PM1,20,C2,450,0.205,0.9490740740740741,0.0
