ID,strain,plate,time,well,wavelength,od,fold,rate
PM2A_G12,ARW1T,PM2A,144,G12,750,0.603,1.1618497109826589,0.0018911944089178218
PM2A_H1,ARW1T,PM2A,144,H1,750,0.359,1.1506410256410255,0.007227567697514405
PM2A_H2,ARW1T,PM2A,144,H2,750,0.277,1.029739776951673,0.002054406707673077
PM2A_H3,ARW1T,PM2A,144,H3,750,0.555,1.2877030162412995,0.001907610129394853
PM2A_H4,ARW1T,PM2A,144,H4,750,0.73,1.5531914893617023,0.002599825676050448
PM2A_H5,ARW1T,PM2A,144,H5,750,0.425,1.0651629072681703,0.0
PM2A_H6,ARW1T,PM2A,144,H6,750,0.328,0.9939393939393939,0.00012683926588450217
PM2A_H7,ARW1T,PM2A,144,H7,750,0.413,1.2291666666666665,0.0012913230545140736
PM2A_H8,ARW1T,PM2A,144,H8,750,0.296,0.9833887043189369,0.0002805846742226716
PM2A_H9,ARW1T,PM2A,144,H9,750,0.184,0.9633507853403142,-0.006347530190917449
PM2A_H10,ARW1T,PM2A,144,H10,750,0.42,1.0144927536231885,0.0002965611570359981
